question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
172439,How do I split a multi-line string into multiple lines?,Split a multi-line string ` a \n b \r\n c ` by new line character `\n`,' a \n b \r\n c '.split('\n'),78,0,8,0,0,23,0,22,0
251464,How to get a function name as a string in Python?,get a name of function `my_function` as a string,my_function.__name__,112,0,4,31,1,10,1,22,0
817122,Delete digits in Python (Regex),Delete self-contained digits from string `s`,"s = re.sub('^\\d+\\s|\\s\\d+\\s|\\s\\d+$', ' ', s)",334,0,8,0,0,18,0,22,0
875968,How to remove symbols from a string with Python?,remove symbols from a string `s`,"re.sub('[^\\w]', ' ', s)",350,0,8,0,0,56,0,22,0
1031851,Python: Best Way to Exchange Keys with Values in a Dictionary?,swap keys with values in a dictionary `a`,"res = dict((v, k) for k, v in a.items())",404,1,1,7,0,61,0,22,0
1773805,parse a YAML file,"parse a YAML file ""example.yaml""","with open('example.yaml') as stream:
    try:
        print((yaml.load(stream)))
    except yaml.YAMLError as exc:
        print(exc)",501,4,9,30,1,8,0,22,0
2317134,How do I use a regular expression to match a name?,Match regex '[a-zA-Z][\\w-]*\\Z' on string 'A\n',"re.match('[a-zA-Z][\\w-]*\\Z', 'A\n')",585,6,0,7,0,64,0,22,0
3590165,Joining a list that has Integer values with Python,print a list of integers `list_of_ints` using string formatting,"print(', '.join(str(x) for x in list_of_ints))",793,11,5,22,0,21,0,22,0
3608411,Python: How can I find all files with a particular extension?,find all files with extension '.c' in directory `folder`,results += [each for each in os.listdir(folder) if each.endswith('.c')],795,11,9,21,1,49,0,22,0
3845423,Remove empty strings from a list of strings,remove empty strings from list `str_list`,str_list = list([_f for _f in str_list if _f]),823,12,8,0,0,6,0,22,0
3939361,Remove specific characters from a string,"Remove characters ""!@#$"" from a string `line`","line.translate(None, '!@#$')",848,13,8,0,0,42,0,22,0
4131123,Finding the most frequent character in a string,print letter that appears most frequently in string `s`,print(collections.Counter(s).most_common(1)[0]),883,13,0,8,0,14,0,22,0
4135344,generate pdf from markdown file,generate pdf file `output_filename` from markdown file `input_filename`,"with open(input_filename, 'r') as f:
    html_text = markdown(f.read(), output_format='html4')
pdfkit.from_string(html_text, output_filename)",884,13,9,57,1,20,0,22,0
4284648,Converting lists of tuples to strings Python,convert elements of each tuple in list `l` into a string  separated by character `@`,""""""" """""".join([('%d@%d' % t) for t in l])",907,14,7,52,1,17,0,22,0
4523551,Python ASCII to binary,Convert ascii value 'P' to binary,bin(ord('P')),943,15,5,3,0,19,0,22,0
5106228,getting every possible combination in a list,getting every possible combination of two elements in a list,"list(itertools.combinations([1, 2, 3, 4, 5, 6], 2))",1032,17,7,43,1,15,0,22,0
5352546,best way to extract subset of key-value pairs from python dictionary object,"Extract subset of key value pair for keys 'l', 'm', 'n' from `bigdict` in python 3","{k: bigdict[k] for k in ('l', 'm', 'n')}",1062,18,1,39,0,31,0,22,0
7011291,how to get a single result from a SQLite query in python?,how to get a single result from a SQLite query in python?,cursor.fetchone()[0],1192,21,4,38,1,28,1,22,0
7351270,Control a print format when printing a list in Python,print a list of floating numbers `l` using string formatting,print([('%5.3f' % val) for val in l]),1227,22,5,29,0,56,0,22,0
8306171,Python: Extract variables out of namespace,update the `globals()` dictionary with the contents of the `vars(args)` dictionary,globals().update(vars(args)),1318,25,1,23,0,57,0,22,0
8735312,How to change folder names in python?,"Rename a folder `Joe Blow` to `Blow, Joe`","os.rename('Joe Blow', 'Blow, Joe')",1357,26,9,42,1,9,0,22,0
9323749,Python: Check if one dictionary is a subset of another larger dictionary,check if dictionary `subset` is a subset of dictionary `superset`,all(item in list(superset.items()) for item in list(subset.items())),1406,27,1,5,0,34,0,22,0
10565598,Numpy: How to check if array contains certain numbers?,numpy:  check if array 'a' contains all the numbers in array 'b'.,numpy.array([(x in a) for x in b]),1504,29,6,5,0,13,0,22,0
11066874,beautifulsoup can't find href in file using regular expression,find href value that has string 'follow?page' inside it,"print(soup.find('a', href=re.compile('.*follow\\?page.*')))",1546,30,0,16,0,50,0,22,0
12323403,How do I find an element that contains specific text in Selenium Webdriver (Python)?,How do I find an element that contains specific text in Selenium Webdriver (Python)?,"driver.find_elements_by_xpath(""//*[contains(text(), 'My Button')]"")",1638,33,4,14,1,45,1,22,0
15457504,How to set the font size of a Canvas' text item?,set the font 'Purisa' of size 12 for a canvas' text item `k`,"canvas.create_text(x, y, font=('Purisa', 12), text=k)",1927,40,4,34,1,46,1,22,0
17166601,Summing across rows of Pandas Dataframe,"sum the column `positions` along the  other columns `stock`, `same1`, `same2` in a pandas data frame `df`","df.groupby(['stock', 'same1', 'same2'], as_index=False)['positions'].sum()",2043,43,3,16,0,54,0,22,0
19894365,Running R script from python,run r script '/usr/bin/Rscript --vanilla /pathto/MyrScript.r',"subprocess.call('/usr/bin/Rscript --vanilla /pathto/MyrScript.r', shell=True)",2230,48,9,30,1,63,0,22,0
20796355,change current working directory in python,change current working directory to directory 'chapter3',os.chdir('chapter3'),2282,49,9,27,1,18,0,22,0
21129020,"How to fix: ""UnicodeDecodeError: 'ascii' codec can't decode byte""",set the default encoding to 'utf-8',sys.setdefaultencoding('utf8'),2296,50,8,0,0,24,0,22,0
28664103,How to transform a time series pandas dataframe using the index attributes?,transform time series `df` into a pivot table aggregated by column 'Close' using column `df.index.date` as index and values of column `df.index.time` as columns,"pd.pivot_table(df, index=df.index.date, columns=df.index.time, values='Close')",2493,55,3,11,0,34,0,22,0
29945684,Django - How to simply get domain name?,get domain/host name from request object in Django,request.META['HTTP_HOST'],2537,56,4,21,1,28,1,22,0
31385363,how to export a table dataframe in pyspark to csv?,Write DataFrame `df` to csv file 'mycsv.csv',df.write.csv('mycsv.csv'),2581,57,3,3,0,1,0,22,0
32296933,removing duplicates of a list of sets,remove all duplicates from a list of sets `L`,list(set(frozenset(item) for item in L)),2619,58,7,21,1,56,0,22,0
35883459,Creating a list of dictionaries in python,Creating a list of dictionaries in python,"[{'A': 1, 'C': 4, 'B': 2, 'D': 4}, {'A': 1, 'C': 4, 'B': 1, 'D': 5}]",2703,60,1,35,0,7,0,22,0
